"text";"screenName";"created"
"É daqui a pouco! 21h no subsolo da Casa Camolese. Blasfêmea Talk Show com @APellegrino1!!!! https://t.co/mAkdVBXgSn";"MarceloFreixo";2019-03-11 22:23:23
"O pacote anticrime do ministro Sergio moro nasce velho, sem diálogo e participação da sociedade. Confira meu artigo… https://t.co/E8NJ91132Z";"MarceloFreixo";2019-03-11 19:34:37
"Amanhã farei um pronunciamento de 20 minutos, no plenário da Câmara, sobre um ano das execuções de Marielle e Ander… https://t.co/atkcg6hd3N";"MarceloFreixo";2019-03-11 17:18:18
"A jornalista Constança Rezende está sendo vítima de agressões e ameaças de seguidores de Bolsonaro nas redes sociai… https://t.co/ycHlcWPho5";"MarceloFreixo";2019-03-11 16:06:35
"Grotesco e covarde ver um presidente da república espalhando mentiras para engrossar um torpe linchamento virtual c… https://t.co/vX0TnaXHc3";"MarceloFreixo";2019-03-11 12:18:58
"Não basta sabermos quem matou. É fundamental sabermos quem mandou matar Marielle Franco. A vida de Marielle não val… https://t.co/1vPVXxyIeM";"MarceloFreixo";2019-03-11 02:42:39
"Excelente entrevista com @renatasouzario e Samira Bueno no programa da Miriam Leitão na GloboNews. Confira na ínteg… https://t.co/R7mOhIj1OC";"MarceloFreixo";2019-03-10 23:24:14
"Eles quebram placas, nós desfilamos nas campeãs! Os covardes vão ouvir as Marias, Mahins, Marielles, Malês.
<U+0001F4F7> equip… https://t.co/xBqy98ptXh";"MarceloFreixo";2019-03-10 16:33:53
"""Tem sangue retinto pisado
Atrás do herói emoldurado
Mulheres, tamoios, mulatos
Eu quero um país que não está no re… https://t.co/FoH1gKT1C5";"MarceloFreixo";2019-03-09 23:47:51
"Nesta segunda-feira (11) vou participar do Blasfêmea Talk Show, com @APellegrino1.  O tema da conversa? Política. O… https://t.co/h61MunJdz4";"MarceloFreixo";2019-03-09 17:18:43
"O Centro do Rio de Janeiro foi ocupado pela luta das mulheres no 8M! #MulheresDaEquipeFreixo

<U+0001F4F8> Sagaz https://t.co/CaaQ44ERN5";"MarceloFreixo";2019-03-09 12:38:33
"O Dia Internacional das Mulheres é muito mais do que comemorações e flores. É uma data que deve trazer mais conscie… https://t.co/cW60cwsPWg";"MarceloFreixo";2019-03-08 17:02:41
"8M, marco na luta pelos direitos e vida das mulheres. Dia de pedir Justiça por Marielle, que coordenou a Comissão d… https://t.co/JzFzJMjx5w";"MarceloFreixo";2019-03-08 15:18:53
"Hoje, às 21h30, tem @renatasouzario no programa da @MiriamLeitaoCom falando sobre feminicídio político de Marielle,… https://t.co/IDYK9x6OM6";"MarceloFreixo";2019-03-07 21:26:04
"O que cabe as forças armadas não é permitir ou não à democracia. Essa não é uma escolha que lhe pertença. Cabe as f… https://t.co/R5vEEqBNYY";"MarceloFreixo";2019-03-07 19:06:16
"8 de março é um marco na luta pelos direitos das mulheres. Amanhã estaremos na rua pela vida das mulheres, por Just… https://t.co/RLqrhjYOQ1";"MarceloFreixo";2019-03-07 17:29:04
"Ontem esqueci de uma coisa importante. O vereador Carlos Bolsonaro é do PSC, mesmo partido do ex presidente da Mang… https://t.co/DRliOxaroj";"MarceloFreixo";2019-03-07 13:48:08
"Leandro Vieira falando o que se deve falar sobre Bolsonaro. Corajoso! Valeu, Mangueira! https://t.co/galgdLhRqu";"MarceloFreixo";2019-03-06 22:31:09
"Quanta honra participar desse momento histórico do carnaval do Rio! No passado tomei um café com Leandro (gênio do… https://t.co/8u2osYMT4K";"MarceloFreixo";2019-03-06 22:02:11
"Enquanto eles quebram placas, nós ganhamos o carnaval. Eles tem fobia, nós vamos com a folia!";"MarceloFreixo";2019-03-06 21:49:50
"Mangueira!!!! Salve, verde e rosa! Parabéns! Desfile forte e emocionante!!! Brasil, chegou a ver de ouvir de ouvir… https://t.co/RjJBRXWvSg";"MarceloFreixo";2019-03-06 21:18:36
"A vida é feita de escolhas. Optei por essa imagem linda como símbolo da alegria, da festa, da esperança e do país q… https://t.co/0IYgzODJMz";"MarceloFreixo";2019-03-06 15:56:52
"Estamos diante de um quadro psiquiátrico grave e, politicamente, desastroso. 
#goldenshowerpresident";"MarceloFreixo";2019-03-06 14:16:07
"No Brasil, não ter política penitenciária é a política penitenciária. O resultado desta opção política irresponsáve… https://t.co/Kt7umIfB7m";"MarceloFreixo";2019-03-04 16:20:21
"Crivella precisa entender que conduta discreta não é sinônimo de omissão.";"MarceloFreixo";2019-03-03 13:12:17
"Esse PSL... Usam as candidaturas de mulheres como laranjas. Depois afirmam que querem mudar a lei de cotas para mul… https://t.co/tF7yO7A63F";"MarceloFreixo";2019-03-03 12:52:22
"Tinha que ser num sábado de carnaval, Alfredinho? Hoje o Rio, em festa, se despede de uma figura singular. É com pr… https://t.co/8MHhZA6ZNi";"MarceloFreixo";2019-03-02 21:53:38
"A esquerda precisa se apropriar e aprofundar a pauta da Segurança, que por muitos anos ficou para a direita. Como s… https://t.co/BYAlgOQJfm";"MarceloFreixo";2019-03-02 16:15:30
"Toda solidariedade ao ex-presidente Lula e aos pais de Arthur, Sandro e Marlene. Sou pai e posso imaginar o quão de… https://t.co/niAyN67G1B";"MarceloFreixo";2019-03-01 18:55:19
"Além de ser nosso patrimônio cultural, o Carnaval movimenta a economia, gerando emprego e renda. Por isso, é mt imp… https://t.co/GvoxPJwI3a";"MarceloFreixo";2019-03-01 17:57:45
"Eu e o gov. Witzel acabamos de falar sobre o Carnaval. Ele explicou q todas as pendências dos blocos em relação à P… https://t.co/G4HDKtODY0";"MarceloFreixo";2019-03-01 17:45:51
"Festejo o aniversário do Rio, mas não o Rio ""made in"" especulação e espetáculo. Aplaudo os penetras e que não frequ… https://t.co/HuIVb1hjMD";"MarceloFreixo";2019-03-01 15:06:40
"Não é só @FlavioBolsonaro q deve explicações por usar dinheiro público p contratar pessoas ligadas a milicianos e a… https://t.co/XeaacSVI7n";"MarceloFreixo";2019-03-01 13:37:01
"Queiroz disse ao MP q usou os salários repassados por assessores p contratar ""colaboradores informais"" e bombar a ""… https://t.co/7YBX9OOhEh";"MarceloFreixo";2019-03-01 13:34:06
"Viram o depoimento do Queiroz?";"MarceloFreixo";2019-03-01 13:32:02
"A oposição precisa formar um grupo consistente para enfrentar este governo. Não podemos enfrentar este governo pelo… https://t.co/xa7COAqKSc";"MarceloFreixo";2019-03-01 13:15:16
"O que mais se espera de um juiz é equilíbrio. Nenhum juiz pode ser guiado ou controlado por fanatismo. A vitória do… https://t.co/GQhnqkeTAv";"MarceloFreixo";2019-03-01 00:27:09
"Teté, meus parabéns! Muita amor, saúde, alegria e festa pra você. Tenho muito carinho e admiração profunda por você… https://t.co/JZG08CTrUl";"MarceloFreixo";2019-02-28 19:53:57
"É um escárnio contra as famílias e vítimas do crime de Brumadinho o golpe da bancada da lama que enterrou a  CPI  M… https://t.co/qXoJgR8Z7c";"MarceloFreixo";2019-02-28 18:23:03
"O trabalhador rural não tem as mesmas condições de trabalho que um trabalhador urbano. Ele fica exposto ao sol dura… https://t.co/bUT45iVrLL";"MarceloFreixo";2019-02-28 16:15:25
"Senador Angelo Coronel fazendo jus ao sobrenome ao apresentar projeto p/ revogar a reserva de 30% das candidaturas… https://t.co/OSSXA7fnZM";"MarceloFreixo";2019-02-28 15:01:24
"Não queremos brasileiros comendo veneno. Em dois meses o Min. da Agricultura autorizou o uso de 86 novos agrotóxico… https://t.co/0WzhUiji6h";"MarceloFreixo";2019-02-27 21:37:12
"Lamento muito a morte do maquinista Rodrigo Assunção. Os bombeiros lutaram bravamente por 7h para conseguir resgatá… https://t.co/gghVDQSvPh";"MarceloFreixo";2019-02-27 19:01:40
"A atitude do ministro Ricardo Vélez não é somente ilegal, é principalmente uma expressão da falta de projeto desse… https://t.co/xK3o4hpqQz";"MarceloFreixo";2019-02-27 16:50:55
"A tragédia da SuperVia n é obra do acaso. É resultado da omissão, dos desvios e do vício de muitos políticos por di… https://t.co/jMx3ebbqv6";"MarceloFreixo";2019-02-27 13:20:29
"Cabral disse que é viciado em dinheiro e poder. Denunciamos esse vício dezenas de vezes muito antes de a Lava Jato… https://t.co/0W8Fwzml5n";"MarceloFreixo";2019-02-27 11:30:31
"Bolsonaro chamando um ditador sanguinário de estadista e se irritando com perguntas sobre o laranjal em seu governo… https://t.co/lvfjGd0CZv";"MarceloFreixo";2019-02-27 02:23:22
"Depois de ser derrotado por nós da oposição, Bolsonaro recuou e revogou o decreto que impediria o acesso da populaç… https://t.co/dWYRENaNI3";"MarceloFreixo";2019-02-27 00:11:25
"Cantar hino, pode. O que não pode é fazer propaganda política na escola. https://t.co/1YgEVsIz53";"MarceloFreixo";2019-02-26 22:53:41
"Tem uma prática nazista que diz q um mentira (fakenews) repetida mil vezes vira verdade. É o q estão fazendo em rel… https://t.co/ZplGQCXhiO";"MarceloFreixo";2019-02-26 22:04:57
"Não há problema em cantar o Hino Nacional nas escolas. O problema é usar a estrutura do MEC para constranger profes… https://t.co/6Ve5wVzEUv";"MarceloFreixo";2019-02-26 20:23:14
"Nós da oposição protocolamos na PGR a ação contra o ministro da Educação por improbidade administrativa. Não se tra… https://t.co/jsb1XhFdO8";"MarceloFreixo";2019-02-26 19:39:13
"Acabamos de protocolar ação contra o ministro da Educação Ricardo Vélez! https://t.co/N0nC84ZYBx";"MarceloFreixo";2019-02-26 17:39:02
"Problema da orientação do MEC não é cantar o hino, mas crianças serem filmadas sem autorização dos pais, uso do slo… https://t.co/odIYXrIKNs";"MarceloFreixo";2019-02-26 12:55:47
"A conduta do ministro da Educação é inaceitável.  Viola os princípios constitucionais da impessoalidade ao fazer pr… https://t.co/vvUdj3bAXU";"MarceloFreixo";2019-02-26 00:04:02
"Acompanhem Freixo no lançamento da campanha Direitos Humanos por Inteiro, iniciativa da equipe da Comissão de Direi… https://t.co/lLDtE7FoqL";"MarceloFreixo";2019-02-25 23:26:36
"Estamos denunciando o ministro da Educação, Ricardo Velez, por crime de responsabilidade. Ele orientou diretores de… https://t.co/umqM03Mraw";"MarceloFreixo";2019-02-25 21:21:32
"Um dos pontos nocivos da ref. da prev. é a capitalização, em q cada cidadão é responsável por poupar p a própria ap… https://t.co/jQVNFIIFPY";"MarceloFreixo";2019-02-25 14:50:43
"Pacote Moro silencia sobre algo crucial: falta invest. em inteligência. Apenas 11,25% das condenações por tráfico f… https://t.co/3ybEecgr0C";"MarceloFreixo";2019-02-25 13:36:01
"O pacote anticrime de Moro comete um equívoco, q é achar que milícia e tráfico se enfrentam da mesma forma. As facç… https://t.co/GiuYOYfxSx";"MarceloFreixo";2019-02-25 10:48:33
"O talkshow BlasFêmea, com @APellegrino1, estreia no dia 11 de março! Eu serei o primeiro convidado da série. O tema… https://t.co/nDNXxqDibr";"MarceloFreixo";2019-02-24 19:52:07
"O gov Bolsonaro não tem projeto, é um apanhado de grupos q não se entendem. Tem os fanáticos, q não acreditam em aq… https://t.co/GPMAUFIJR2";"MarceloFreixo";2019-02-22 21:36:51
"Governo Witzel começa mal. Não se reduz criminalidade com violência policial, o que só faz com que PMs matem e morr… https://t.co/MmUsmBKGYU";"MarceloFreixo";2019-02-22 20:43:04
"Parece que não é só Queiroz que faz uns rolos. O 01 de Jair Bolsonaro, que já está todo enrolado, também. E tem de… https://t.co/QUBSDKan3b";"MarceloFreixo";2019-02-22 14:59:08
"O fruto não cai longe do pé de laranja. https://t.co/jAvEPeftyF";"MarceloFreixo";2019-02-22 12:25:35
"Qt custa mexer no auxílio de idosos pobres?

Qt custa obrigar um pedreiro a contribuir por 40 ao INSS p/ poder rece… https://t.co/A7qJzPP7WD";"MarceloFreixo";2019-02-21 20:42:27
"Abandonar idosos em situação de miséria à própria sorte não é atacar os privilégios, é ameaçar a sobrevivência dos… https://t.co/oZzQ9bWgW1";"MarceloFreixo";2019-02-21 18:21:46
"O crime da Vale em Brumadinho vai completar um mês no dia 25. Hoje (21) o PSOL Carioca vai realizar o debate sobre… https://t.co/GTKPgocqKb";"MarceloFreixo";2019-02-21 14:00:47
"Oposição comprometida c o combate às desigualdades. A saída p a crise fiscal não é atacar a aposentadoria dos mais… https://t.co/AqvKWPlQGb";"MarceloFreixo";2019-02-20 20:36:59
"Falei hoje no Correio Braziliense @correio sobre o resultado da capitalização da previdência no Chile, uma criação… https://t.co/fEXWUCuP2l";"MarceloFreixo";2019-02-20 19:04:54
"É uma covardia fazer com que idosos e deficientes em condições de extrema pobreza, e por isso nunca contribuíram pa… https://t.co/CfLbQ7Rnp3";"MarceloFreixo";2019-02-20 18:38:45
"Estou ao vivo no @correio. Acompanhem! https://t.co/ekqrBoiSEN";"MarceloFreixo";2019-02-20 16:29:27
"O modelo de capitalização chileno foi criado pelo ditador Pinochet. Os resultados trágicos estão sendo colhidos ago… https://t.co/8ShnKusGgU";"MarceloFreixo";2019-02-20 15:13:50
"Recepcionando Bolsonaro no estilo PSL: com <U+0001F34A> https://t.co/eD2LgwO8RD";"MarceloFreixo";2019-02-20 14:01:44
"Hoje teve laranja pra @jairbolsonaro na Câmara! https://t.co/YZ4Icb4xZX";"MarceloFreixo";2019-02-20 13:19:19
"Recepcionando o presidente hoje na Câmara de um jeito cordial, sabemos como eles gostam de laranjas! https://t.co/onLpqhSPj6";"MarceloFreixo";2019-02-20 12:54:31
"O ano letivo começa mal, com 20 mil alunos fora da sala de aula por falta de vaga no Estado do RJ. De 2008 a 2017,… https://t.co/V7CLaFlQng";"MarceloFreixo";2019-02-19 22:39:43
"Isso aqui é PSOL!!!! https://t.co/JmkUwvrbBU";"MarceloFreixo";2019-02-19 21:58:51
"Era mais uma fakenews que Bolsonaro não tinha falado com Bebianno. Conversaram e ainda trataram do laranjal do part… https://t.co/mcSnWcoPKG";"MarceloFreixo";2019-02-19 21:57:11
"Vitória! Derrubamos o decreto de Bolsonaro que permitia a funcionário s/ vínculos diretos c/ o Estado impor sigilo… https://t.co/QHmLHlP2Zm";"MarceloFreixo";2019-02-19 21:21:52
"Bolsonaro não só mentiu ao dizer que não havia falado com Bebianno, como o assunto das conversas foram as laranjas do PSL do presidente.";"MarceloFreixo";2019-02-19 19:26:38
"Bebianno disse q a culpa pelo laranjal do partido de Bolsonaro em PE é de Luciano Bivar. Estão em guerra! Todos dev… https://t.co/bnjcWwDSbj";"MarceloFreixo";2019-02-19 19:20:08
"Em 2017, o então juiz Sergio Moro dizia que Caixa 2 é pior que corrupção. Agora ministro, ele retirou do seu pacote… https://t.co/VnP379fkkN";"MarceloFreixo";2019-02-19 16:49:12
"Nós da bancada do PSOL acabamos de pedir que o ministro do Turismo, Marcelo Álvaro, seja convocado para dar explica… https://t.co/4GaDVsEiLu";"MarceloFreixo";2019-02-19 15:51:20
"Cleuzenir Barbosa, usada como candidata laranja pelo PSL de Bolsonaro para desviar dinheiro público do fundo eleito… https://t.co/zsKXHLGmAZ";"MarceloFreixo";2019-02-19 15:06:23
"O pacote Moro chega hj à Câmara. Na segurança, ele aposta em iniciativas q fracassaram: recrudescimento da violênci… https://t.co/RFx6NvPVr6";"MarceloFreixo";2019-02-19 12:55:59
"Está rolando a transmissão ao vivo da atividade da FGV em São Paulo. Acompanhem! https://t.co/wl8WG7o435";"MarceloFreixo";2019-02-18 20:57:20
"Mais um dia de aeroporto. Hoje é São Paulo, participarei de um debate sobre Direitos Humanos na FGV, às 17h30. https://t.co/nyoLN62izo";"MarceloFreixo";2019-02-18 17:31:40
"É preciso se inscrever pra participar da atividade. O link é este: https://t.co/E3HukXokbZ https://t.co/HxuLftjD8s";"MarceloFreixo";2019-02-18 16:03:48
"Pra galera de SP, hoje estarei na FGV, às 17h30, pra participar da atividade ""Proteção dos Direitos Humanos"". Esper… https://t.co/p9oM23AGeS";"MarceloFreixo";2019-02-18 15:55:38
"Tá bem ruim mesmo esse governo com ministros envolvidos em corrupção, num laranjal sem fim, uma ministra suspeita d… https://t.co/fhUUz2B9jm";"MarceloFreixo";2019-02-18 14:53:14
"Por enquanto Bebianno continua ministro. Mas n podemos esquecer q @jairbolsonaro ofereceu como prêmio de consolação… https://t.co/py2LVgsbsH";"MarceloFreixo";2019-02-18 14:34:21
"Do @marco_grillo no @JornalOGlobo : só 0,5% do dinheiro da segurança foi p/ a área de inteligência em 2017! O pacot… https://t.co/p5k2uEGWgV";"MarceloFreixo";2019-02-18 13:32:19
"Se o projeto de lei anticrime, proposto pelo ministro da Justiça, se mantiver como está, Moro ainda vai entrar para… https://t.co/hOvpeKvWD3";"MarceloFreixo";2019-02-18 12:32:01
"Hoje completa 22 anos sem o mestre Darcy Ribeiro. Faz muita falta nestes tempos tão sombrios para nossa educação e… https://t.co/2ZqdA39iJL";"MarceloFreixo";2019-02-17 18:49:09
"Essa semana conheci Leonardo dos Santos no Salão Verde da Câmara. Bombeiro civil, morador de Samambaia/DF, Leonardo… https://t.co/rpIhOcyLcO";"MarceloFreixo";2019-02-17 15:27:49
"Durante a proclamação da República, Joaquim Nabuco dizia que “abolimos a escravidão, agora falta acabar com a obra… https://t.co/DE6By8s2ul";"MarceloFreixo";2019-02-17 00:27:00
"Incrível a repercussão da presença da Maju no JN. Prova que em pleno sec XXI ainda carregamos nossas sombras escrav… https://t.co/5YTFbZ3oMV";"MarceloFreixo";2019-02-17 00:20:58
"Recebi em nosso gabinete aqui no Rio o deputado europeu Miguel Urbán, do Podemos, da Espanha. Falamos sobre os desa… https://t.co/R8ukkgaG1h";"MarceloFreixo";2019-02-16 14:01:53
"“Marighella, negro, revolucionário, foi assassinado por forças do Estado em 1969 no seu carro e, 50 anos mais tarde… https://t.co/maZuSkJnVQ";"MarceloFreixo";2019-02-16 13:20:19
"Nesta semana apresentamos, junto com @samiabomfim, um projeto que fortalece nossa democracia: os Projetos Marielle… https://t.co/VHqxIujSaT";"MarceloFreixo";2019-02-16 11:31:55
"Esse governo é uma caixinha de surpresas que estava enterrada desde o século XV. https://t.co/jTQbLU8JVE";"MarceloFreixo";2019-02-14 18:17:43
"No meio desse laranjal, documentos comprovam que Bebianno, braço direito de @jairbolsonaro na campanha e agora mini… https://t.co/J05AIYTPeu";"MarceloFreixo";2019-02-14 18:06:25
"Por ""alguns"" você se refere a 342.491 pessoas? Pode ter certeza que eu, assim como toda bancada do PSOL, estou trab… https://t.co/GVxP5QNjzy";"MarceloFreixo";2019-02-14 16:14:50
"Hoje eu e @samiabomfim protocolamos três projetos chamados Marielle Franco, que reservam 50% das vagas na Câmara do… https://t.co/LFPRtucxLp";"MarceloFreixo";2019-02-14 16:01:38
"Resumo da semana? https://t.co/omPM3nUQnR";"MarceloFreixo";2019-02-14 15:23:17
"Depois da gráfica fantasma, apareceu a gráfica do milhão. O PSL de @jairbolsonaro e Bebianno pagou, c/ verba públic… https://t.co/ZU0tyF7Xoz";"MarceloFreixo";2019-02-14 14:40:45
"337 dias sem você Mari. #JUSTIÇAPARAMARIELLEEANDERSON https://t.co/t0rxrbpC16";"MarceloFreixo";2019-02-14 14:36:05
"Defender Direitos Humanos é defender a vida. Apresentei dois projetos de lei na Câmara. O primeiro cria um programa… https://t.co/OXiJIcn1kh";"MarceloFreixo";2019-02-14 11:43:15
"11 meses sem Marielle. Vi esta menina mudar o mundo e seu mundo. Acompanhei cada passa dela nos últimos 12 anos. Es… https://t.co/l0ZWW1BXda";"MarceloFreixo";2019-02-14 10:29:51
"Queremos que o Ministério da Justiça saia das sombras e responda se Sergio Moro recebeu dirigentes da Taurus antes… https://t.co/GbuuK4Vima";"MarceloFreixo";2019-02-13 23:42:12
"Queremos que a PGR investigue as denúncias de candidaturas laranjas do PSL e que Bebianno venha ao parlamento prest… https://t.co/W7ESKrN57N";"MarceloFreixo";2019-02-13 18:49:48
"Tem muita laranja podre aí... https://t.co/kkPuMRqMFM";"MarceloFreixo";2019-02-13 18:03:41
"Precisamos atacar a corrupção de forma sistêmica. Não basta prender, é necessário atacar as engrenagens do problema… https://t.co/hP7KFhjOni";"MarceloFreixo";2019-02-13 16:54:15
"Recebi o defensor público-geral federal, Gabriel Oliveira, e defensores representantes da @anadef e da… https://t.co/KTXcxpiFVk";"MarceloFreixo";2019-02-13 15:13:17
"Começamos o dia reunidos com especialistas em segurança e DH de entidades como Conectas, Iguarapé, Sou da Paz, Plat… https://t.co/q4eTXLEj9m";"MarceloFreixo";2019-02-13 14:44:53
"Até quando? #CriminalizaSTF #ÉCrimeSim https://t.co/ahAAgW23un";"MarceloFreixo";2019-02-13 14:38:15
"Somos o país que mais mata travestis e trans em todo o mundo. #CriminalizaSTF  #ECrimeSim";"MarceloFreixo";2019-02-13 14:33:27
"Uma pessoa LGBT morre a cada 19h no Brasil.  #CriminalizaSTF https://t.co/t6Ha3JTo8X";"MarceloFreixo";2019-02-13 14:32:49
"Em um governo que tem como referência um torturador, não nos surpreende a espionagem. Isso é muito grave.";"MarceloFreixo";2019-02-13 13:25:40
"A notícia de que o governo Bolsonaro tem espionado integrantes eclesiásticos da Igreja Católica do Brasil é muito g… https://t.co/ae15NmOMtJ";"MarceloFreixo";2019-02-13 13:24:45
"O Brasil é o país que mais mata LGBTs no mundo. Em defesa da diversidade, cidadania e direitos iguais!

#CriminalizaSTF";"MarceloFreixo";2019-02-13 10:58:07
"Dia de vitória na Câmara! Com muito diálogo e mobilização derrubamos o trecho do projeto que poderia criminalizar o… https://t.co/UsqrMuCijg";"MarceloFreixo";2019-02-12 23:58:26
"A bancada do PSOL não para! Com @Glauber_Braga e @taliriapetrone na reunião dos deputados do Rio! https://t.co/aoM2vrZGmg";"MarceloFreixo";2019-02-12 21:41:08
"Recebemos aqui na Câmara lideranças do movimento indígena, e discutimos sobre o sucateamento do atendimento de saúd… https://t.co/3OzbZo08gs";"MarceloFreixo";2019-02-12 21:38:57
"Gov @jairbolsonaro mandou projeto a Câmara q pretende tratar sem terra e sem teto como criminosos. Ele devia fazer… https://t.co/tZH1xHpknC";"MarceloFreixo";2019-02-12 19:45:48
"A democracia não cabe no modelo de sociedade que o governo Bolsonaro defende. Por isso a Frente Parlamentar Mista e… https://t.co/QETe55eckB";"MarceloFreixo";2019-02-12 19:27:21
"O Min. da Saúde quer acabar c/ a Secretaria Especial de Saúde Indígena, o que seria uma tragédia.  Recebi represent… https://t.co/XPSgBa0uTo";"MarceloFreixo";2019-02-12 17:58:26
"Acabo de assinar o apoio à Frente em Defesa da Democracia e dos Direitos Humanos! Estamos juntos com os movimentos… https://t.co/RXPOvtt3k4";"MarceloFreixo";2019-02-12 13:55:53
"No país em que mineradoras cometem crimes como Mariana e Brumadinho, o min. do Ambiente @rsallesmma, condenado por… https://t.co/XyPRvjnmu1";"MarceloFreixo";2019-02-12 12:02:57
"O @depChicoAlencar também está presente! https://t.co/uYBNIFWDd0";"MarceloFreixo";2019-02-11 20:46:01
"Rolando agora, na Cinelândia, um bate papo com @Glauber_Braga e @GuilhermeBoulos. Quem tiver por perto, cola lá na… https://t.co/q5jrRtd4ZD";"MarceloFreixo";2019-02-11 20:43:22
"Muito triste com a morte de Ricardo Boechat e do piloto Ronaldo Quattrucci. Boechat é um dos jornalistas mais impor… https://t.co/xLHRkZYAF9";"MarceloFreixo";2019-02-11 17:06:00
"Política não é coisa de quem acha que política não é coisa de mulher.";"MarceloFreixo";2019-02-10 17:54:14
"E o laranjal dos Bolsonaro e seus sócios continua crescendo. República das bananas? Estamos mais pra república dos… https://t.co/Sm9VXG3cnZ";"MarceloFreixo";2019-02-10 13:22:32
"Tem certas festas da elite que o dinheiro gasto corresponde exatamente ao tamanho da sua ignorância histórica. Acha… https://t.co/kSVTenqbj4";"MarceloFreixo";2019-02-09 22:28:01
"O racismo é uma das maiores marcas da nossa história. Não pode ser disfarçado em temas de festas que fingem não sab… https://t.co/htnDcsrpM3";"MarceloFreixo";2019-02-09 22:17:31
"Uma pessoa não precisa ser da KKK para ter uma atitude racista. A elite brasileira cria uma cômoda distância da sua… https://t.co/vTOSZWtrem";"MarceloFreixo";2019-02-09 20:48:34
"ATENÇÃO!
Para você que desejar ajudar os moradores atingidos pela forte chuva na favela da Rocinha, um dos pontos… https://t.co/TwE51XLgFY";"MarceloFreixo";2019-02-08 20:23:08
"Eletrochoques, internação de crianças em hospitais psiquiátricos, manicômios... Espero que @lhmandetta, q disse des… https://t.co/04iZcl6V24";"MarceloFreixo";2019-02-08 15:53:27
"Profundamente triste com a tragédia no Ninho do Urubu, que tirou as vidas de 10 garotos de forma tão brutal. Menino… https://t.co/pHH4gYGg70";"MarceloFreixo";2019-02-08 12:12:52
"Ato #ForçaJean em defesa da democracia, na Fundição Progresso. Toda solideriedade ao meu amigo. Sua luta é necessár… https://t.co/OeYdGNJCu9";"MarceloFreixo";2019-02-07 23:36:12
"Sobre o temporal que atingiu o Rio de Janeiro na noite de quarta-feira. https://t.co/1BU5GZKDjI";"MarceloFreixo";2019-02-07 20:08:33
"Descaso e negligência!!!! https://t.co/4qoua6sdaX";"MarceloFreixo";2019-02-07 17:49:06
"Mais uma vítima do temporal no Rio de Janeiro. Um segundo corpo foi encontrado no ônibus soterrado na Avenida Nieme… https://t.co/uCZ6I6dwt1";"MarceloFreixo";2019-02-07 17:13:14
"Eu e @serafinipsol (rapaz de blusa branca do lado direito) quando ele era nosso aluno, ainda no ensino médio. Muito… https://t.co/xajKiW4mWT";"MarceloFreixo";2019-02-07 16:20:48
"Yuri Moura, da Equipe Freixo e morador de Petrópolis, comenta sobre as chuvas que atingiram a Região Serrana e cham… https://t.co/DyWusbwL3R";"MarceloFreixo";2019-02-07 13:57:04
"O RJ parou com o temporal de ontem. Três pessoas morreram e houve deslizamentos em toda a cidade. A situação ficou… https://t.co/KqXm0XhoI9";"MarceloFreixo";2019-02-07 11:21:00
"Fomos impedidos de fazer pergunta durante a audiência com o ministro Moro sobre o pacote anticrime. No final, entre… https://t.co/o6PxELHItF";"MarceloFreixo";2019-02-06 21:23:53
"Avisei ao Sergio Moro! Cuidado que milícia ajuda a eleger gente, inclusive senador! Espero que o ministro leia o re… https://t.co/bE9dLtIp5H";"MarceloFreixo";2019-02-06 21:08:17
"Ao vivo agora na Câmara! https://t.co/Lc2mD6aTgc";"MarceloFreixo";2019-02-06 20:33:28
"A milícia ajuda a eleger muita gente. Inclusive gente no Senado. https://t.co/gn9r20o4cR";"MarceloFreixo";2019-02-06 19:58:29
"Entreguei o relatório final da CPI das Milícias ao ministro da Justiça Sérgio Moro. Não podemos enfrentar as milíci… https://t.co/vatkNKZxOb";"MarceloFreixo";2019-02-06 19:00:37
"Lamentavelmente o ministro da Justiça, Sergio Moro, e a bancada da bala blindaram o governo e não deixaram o PSOL f… https://t.co/Ltw1SgQ1cR";"MarceloFreixo";2019-02-06 18:47:05
"Esperamos que o ministro Moro abra, de forma democrática em uma Casa Legislativa, a reunião pra perguntas. Outros d… https://t.co/zZnAs5YrY3";"MarceloFreixo";2019-02-06 16:44:41
"Iremos questionar o ministro Moro sobre a questão da letalidade policial, o enfrentamento às milícias e foro privil… https://t.co/r3eGWEalxs";"MarceloFreixo";2019-02-06 16:23:53
"Estamos agora na Câmara, esperando a chegada do ministro Sérgio Moro para discutir o projeto de lei que ele encamin… https://t.co/kZcG2JIch6";"MarceloFreixo";2019-02-06 16:15:38
"Nosso gabinete no Congresso está de portas abertas. Vamos à luta! https://t.co/3qCQtcGoJz";"MarceloFreixo";2019-02-06 15:52:22
"Achou que o Min do Turismo seria exonerado por causa das denúncias de corrupção?! Achou errado <U+0001F925><U+0001F925><U+0001F925>!  Marcelo Álvaro… https://t.co/cuNXyrHlc4";"MarceloFreixo";2019-02-06 13:25:02
"Queremos políticas de segurança responsáveis e transparência. Por isso, nós da bancada do @psolnacamara apresentamo… https://t.co/Ape6rUpqPa";"MarceloFreixo";2019-02-05 23:00:54
"Bancada do PSOL @psolnacamara se preparando pra as batalhas tão importantes que enfrentaremos. Daqui a pouco estare… https://t.co/oL9HvqSdHg";"MarceloFreixo";2019-02-05 15:43:35
